ensembl_gene_id,Symbol,entrezgene_id,baseMean,logFC,lfcSE,stat,pvalue,FDR,description,gene_biotype,chromosome_name
ENSMUSG00000047368,Abhd17b,226016,897.0722845,0.288621471,0.06821458,4.231081871,2.33E-05,0.000537884,abhydrolase domain containing 17B [Source:MGI Symbol;Acc:MGI:1917816],protein_coding,19
ENSMUSG00000047407,Tgif1,21815,2792.620672,0.343075037,0.124902317,2.746746774,0.006018959,0.042688705,TGFB-induced factor homeobox 1 [Source:MGI Symbol;Acc:MGI:1194497],protein_coding,17
ENSMUSG00000047446,Arl4a,11861,216.6614501,0.528590126,0.174593414,3.027549061,0.002465457,0.021336058,ADP-ribosylation factor-like 4A [Source:MGI Symbol;Acc:MGI:99437],protein_coding,12
ENSMUSG00000047459,Dynlrb1,67068,3127.286974,0.413421542,0.13769269,3.002494477,0.002677768,0.022814586,dynein light chain roadblock-type 1 [Source:MGI Symbol;Acc:MGI:1914318],protein_coding,2
ENSMUSG00000047497,Adamts12,239337,272.0608596,-1.008700193,0.262692499,-3.839851522,0.000123109,0.002068968,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 12 [Source:MGI Symbol;Acc:MGI:2146046]",protein_coding,15
ENSMUSG00000047501,Cldn4,12740,148.3899392,9.31467228,2.136945188,4.358872812,1.31E-05,0.00033589,claudin 4 [Source:MGI Symbol;Acc:MGI:1313314],protein_coding,5
ENSMUSG00000047514,Tspyl1,22110,1776.58114,-0.128806126,0.047463237,-2.713808296,0.006651465,0.045869055,"testis-specific protein, Y-encoded-like 1 [Source:MGI Symbol;Acc:MGI:1298395]",protein_coding,10
ENSMUSG00000047517,Dmbt1,12945,35.4112312,7.287034098,2.600171473,2.802520593,0.005070498,0.037429288,deleted in malignant brain tumors 1 [Source:MGI Symbol;Acc:MGI:106210],protein_coding,7
ENSMUSG00000047554,Tmem41b,233724,1708.035613,0.316609608,0.084951139,3.726961325,0.000193802,0.002969085,transmembrane protein 41B [Source:MGI Symbol;Acc:MGI:1289225],protein_coding,7
ENSMUSG00000047557,Lxn,17035,2352.548814,-0.652278191,0.233530024,-2.793123477,0.005220176,0.038298692,latexin [Source:MGI Symbol;Acc:MGI:107633],protein_coding,3
ENSMUSG00000047562,Mmp10,17384,45.76116232,3.231651358,0.443838672,7.281139658,3.31E-13,7.41E-11,matrix metallopeptidase 10 [Source:MGI Symbol;Acc:MGI:97007],protein_coding,9
ENSMUSG00000047617,Paxx,227622,171.1187248,-0.517002405,0.146609611,-3.526388221,0.000421269,0.005396514,non-homologous end joining factor [Source:MGI Symbol;Acc:MGI:2442831],protein_coding,2
ENSMUSG00000047787,Flrt1,396184,63.23224944,-1.526661314,0.497438574,-3.069044892,0.002147443,0.019300063,fibronectin leucine rich transmembrane protein 1 [Source:MGI Symbol;Acc:MGI:3026647],protein_coding,19
ENSMUSG00000047789,Slc38a9,268706,422.4854791,-0.409314317,0.146657029,-2.79096282,0.005255151,0.038512498,"solute carrier family 38, member 9 [Source:MGI Symbol;Acc:MGI:1918839]",protein_coding,13
ENSMUSG00000047888,Tnrc6b,213988,3130.313163,-0.329574944,0.066385156,-4.964587901,6.88E-07,2.70E-05,trinucleotide repeat containing 6b [Source:MGI Symbol;Acc:MGI:2443730],protein_coding,15
ENSMUSG00000047921,Trappc9,76510,939.6760669,-0.326220266,0.114763325,-2.842548042,0.004475449,0.034064999,trafficking protein particle complex 9 [Source:MGI Symbol;Acc:MGI:1923760],protein_coding,15
ENSMUSG00000047986,Palm3,74337,20.28267561,-1.349590532,0.475731392,-2.836875085,0.004555743,0.034517008,paralemmin 3 [Source:MGI Symbol;Acc:MGI:1921587],protein_coding,8
ENSMUSG00000048027,Rgmb,68799,1987.493306,-0.46159152,0.148854854,-3.100950398,0.001929006,0.017952398,repulsive guidance molecule family member B [Source:MGI Symbol;Acc:MGI:1916049],protein_coding,17
ENSMUSG00000048058,Ldlrad3,241576,1091.319793,-0.305662356,0.109323367,-2.79594713,0.005174787,0.038029065,low density lipoprotein receptor class A domain containing 3 [Source:MGI Symbol;Acc:MGI:2138856],protein_coding,2
ENSMUSG00000048087,Gm4737,11615,42.24374946,-22.76467393,3.67935086,-6.18714409,6.13E-10,5.70E-08,predicted gene 4737 [Source:MGI Symbol;Acc:MGI:3643647],protein_coding,16
ENSMUSG00000048096,Lmod1,93689,242.1123898,-1.674706902,0.416409918,-4.021774766,5.78E-05,0.001120111,leiomodin 1 (smooth muscle) [Source:MGI Symbol;Acc:MGI:2135671],protein_coding,1
ENSMUSG00000048154,Kmt2d,381022,2648.397446,-0.50955878,0.124555826,-4.0910072,4.30E-05,0.000883493,lysine (K)-specific methyltransferase 2D [Source:MGI Symbol;Acc:MGI:2682319],protein_coding,15
ENSMUSG00000048280,Zfp738,408068,635.0763113,-0.24117324,0.088380113,-2.728817958,0.006356178,0.044528184,zinc finger protein 738 [Source:MGI Symbol;Acc:MGI:3040706],protein_coding,13
ENSMUSG00000048285,Frmd6,319710,2924.110258,-0.307595315,0.074660638,-4.119912759,3.79E-05,0.000803416,FERM domain containing 6 [Source:MGI Symbol;Acc:MGI:2442579],protein_coding,12
ENSMUSG00000048307,Ankrd46,68839,1328.482873,-0.241709811,0.059651917,-4.052004059,5.08E-05,0.001006923,ankyrin repeat domain 46 [Source:MGI Symbol;Acc:MGI:1916089],protein_coding,15
ENSMUSG00000048368,Omd,27047,5.292282395,-2.896754954,0.873063211,-3.317921219,0.000906901,0.00982488,osteomodulin [Source:MGI Symbol;Acc:MGI:1350918],protein_coding,13
ENSMUSG00000048371,Pdp2,382051,720.6396764,0.506407082,0.117645573,4.304514561,1.67E-05,0.000411556,pyruvate dehyrogenase phosphatase catalytic subunit 2 [Source:MGI Symbol;Acc:MGI:1918878],protein_coding,8
ENSMUSG00000048373,Fgfbp1,14181,10.16244311,5.492173893,1.875693838,2.928075884,0.003410668,0.027615745,fibroblast growth factor binding protein 1 [Source:MGI Symbol;Acc:MGI:1096350],protein_coding,5
ENSMUSG00000048387,Osr1,23967,1425.299624,-0.743846529,0.137597012,-5.405978774,6.45E-08,3.43E-06,odd-skipped related transcription factor 1 [Source:MGI Symbol;Acc:MGI:1344424],protein_coding,12
ENSMUSG00000048458,Inka2,109050,436.3483135,-1.853216072,0.478668831,-3.871603813,0.000108122,0.001866475,inka box actin regulator 2 [Source:MGI Symbol;Acc:MGI:1923497],protein_coding,3
ENSMUSG00000048537,Phldb1,102693,2994.383427,-0.394789454,0.091931819,-4.294372278,1.75E-05,0.000428433,"pleckstrin homology like domain, family B, member 1 [Source:MGI Symbol;Acc:MGI:2143230]",protein_coding,9
ENSMUSG00000048644,Ctxn1,330695,509.6100046,-0.460918646,0.107793788,-4.275929565,1.90E-05,0.000458695,cortexin 1 [Source:MGI Symbol;Acc:MGI:88566],protein_coding,8
ENSMUSG00000048706,Lurap1l,52829,707.4793227,-0.924451682,0.292443864,-3.16112525,0.001571609,0.015271555,leucine rich adaptor protein 1-like [Source:MGI Symbol;Acc:MGI:106510],protein_coding,4
ENSMUSG00000048911,Rnf24,51902,1263.386831,-0.28081068,0.093713297,-2.996487027,0.002731099,0.023179234,ring finger protein 24 [Source:MGI Symbol;Acc:MGI:1261771],protein_coding,2
ENSMUSG00000049001,Ndnf,68169,127.3577785,-1.125582159,0.41397379,-2.718969622,0.006548562,0.045396489,neuron-derived neurotrophic factor [Source:MGI Symbol;Acc:MGI:1915419],protein_coding,6
ENSMUSG00000049091,Sephs2,20768,1329.995665,0.494220355,0.158127941,3.125446095,0.001775356,0.01672279,selenophosphate synthetase 2 [Source:MGI Symbol;Acc:MGI:108388],protein_coding,7
ENSMUSG00000049097,Ankrd34a,545554,251.5867564,0.718808274,0.238695511,3.011402572,0.002600438,0.022225828,ankyrin repeat domain 34A [Source:MGI Symbol;Acc:MGI:3617846],protein_coding,3
ENSMUSG00000049112,Oxtr,18430,30.44135198,-2.096947075,0.310180512,-6.760408836,1.38E-11,2.19E-09,oxytocin receptor [Source:MGI Symbol;Acc:MGI:109147],protein_coding,6
ENSMUSG00000049119,Fam110b,242297,336.8393692,-0.760744147,0.169628159,-4.484775126,7.30E-06,0.00020422,"family with sequence similarity 110, member B [Source:MGI Symbol;Acc:MGI:1916593]",protein_coding,4
ENSMUSG00000049128,Ivl,16447,17.16889655,4.22974587,0.778688581,5.431883774,5.58E-08,3.04E-06,involucrin [Source:MGI Symbol;Acc:MGI:96626],protein_coding,3
ENSMUSG00000049191,Rtl5,331474,469.3959751,-0.737043595,0.221587024,-3.326203766,0.000880375,0.009594995,retrotransposon Gag like 5 [Source:MGI Symbol;Acc:MGI:3045324],protein_coding,X
ENSMUSG00000049225,Pdp1,381511,825.7938476,-0.599446856,0.13384268,-4.478742194,7.51E-06,0.00020875,pyruvate dehyrogenase phosphatase catalytic subunit 1 [Source:MGI Symbol;Acc:MGI:2685870],protein_coding,4
ENSMUSG00000049382,Krt8,16691,505.0735166,10.25389274,2.147001378,4.775913443,1.79E-06,6.10E-05,keratin 8 [Source:MGI Symbol;Acc:MGI:96705],protein_coding,15
ENSMUSG00000049409,Prokr1,58182,196.4258172,-0.571439788,0.144126209,-3.964856859,7.34E-05,0.001360237,prokineticin receptor 1 [Source:MGI Symbol;Acc:MGI:1929676],protein_coding,6
ENSMUSG00000049511,Htr1b,15551,269.1180317,1.700221293,0.220081213,7.725426755,1.11E-14,3.68E-12,5-hydroxytryptamine (serotonin) receptor 1B [Source:MGI Symbol;Acc:MGI:96274],protein_coding,9
ENSMUSG00000049538,Adamts16,271127,25.19568808,-2.656122138,0.728235631,-3.647338892,0.00026497,0.003758537,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 16 [Source:MGI Symbol;Acc:MGI:2429637]",protein_coding,13
ENSMUSG00000049604,Hoxb13,15408,136.1850854,0.557953341,0.180886057,3.08455693,0.002038556,0.018630567,homeobox B13 [Source:MGI Symbol;Acc:MGI:107730],protein_coding,11
ENSMUSG00000049686,Orai1,109305,407.5909802,0.384398799,0.109527348,3.509614783,0.000448756,0.005654843,ORAI calcium release-activated calcium modulator 1 [Source:MGI Symbol;Acc:MGI:1925542],protein_coding,5
ENSMUSG00000049719,Prss46,74306,7.80256945,5.154045656,1.425464741,3.615694942,0.000299543,0.004155215,"protease, serine 46 [Source:MGI Symbol;Acc:MGI:1921556]",protein_coding,9
ENSMUSG00000049723,Mmp12,17381,24.93054371,2.943186483,0.635621973,4.630403935,3.65E-06,0.000112775,matrix metallopeptidase 12 [Source:MGI Symbol;Acc:MGI:97005],protein_coding,9
ENSMUSG00000049734,Trex1,22040,414.8520831,0.599084394,0.17220871,3.478827479,0.000503613,0.006215616,three prime repair exonuclease 1 [Source:MGI Symbol;Acc:MGI:1328317],protein_coding,9
ENSMUSG00000049755,Zfp672,319475,540.8689156,-0.298043912,0.100443497,-2.967279339,0.003004479,0.024938494,zinc finger protein 672 [Source:MGI Symbol;Acc:MGI:2442105],protein_coding,11
ENSMUSG00000049882,Vcpkmt,207965,271.4656436,-0.412692347,0.126226126,-3.269468529,0.001077497,0.011239675,valosin containing protein lysine (K) methyltransferase [Source:MGI Symbol;Acc:MGI:2684917],protein_coding,12
ENSMUSG00000049922,Slc35c1,228368,611.4565248,0.268682399,0.093421102,2.876035428,0.004027045,0.031393836,"solute carrier family 35, member C1 [Source:MGI Symbol;Acc:MGI:2443301]",protein_coding,2
ENSMUSG00000049969,Plekhf2,71801,494.6527311,0.481158472,0.095892772,5.017671968,5.23E-07,2.16E-05,"pleckstrin homology domain containing, family F (with FYVE domain) member 2 [Source:MGI Symbol;Acc:MGI:1919051]",protein_coding,4
ENSMUSG00000050092,Sprr2b,20756,21.63633507,2.628815168,0.625341449,4.203807653,2.62E-05,0.000593506,small proline-rich protein 2B [Source:MGI Symbol;Acc:MGI:1330352],protein_coding,3
ENSMUSG00000050164,Mchr1,207911,23.48200892,-2.554441892,0.690934183,-3.697084259,0.00021809,0.003250673,melanin-concentrating hormone receptor 1 [Source:MGI Symbol;Acc:MGI:2180756],protein_coding,15
ENSMUSG00000050315,Synpo2,118449,88.07911309,-1.645610341,0.272588427,-6.036978013,1.57E-09,1.32E-07,synaptopodin 2 [Source:MGI Symbol;Acc:MGI:2153070],protein_coding,3
ENSMUSG00000050370,Ch25h,12642,376.3246817,1.774188403,0.455883757,3.891756121,9.95E-05,0.00175237,cholesterol 25-hydroxylase [Source:MGI Symbol;Acc:MGI:1333869],protein_coding,19
ENSMUSG00000050377,Il31ra,218624,150.2672164,-1.139861787,0.422864186,-2.695574192,0.007026743,0.047839221,interleukin 31 receptor A [Source:MGI Symbol;Acc:MGI:2180511],protein_coding,13
ENSMUSG00000050379,Septin6,56526,871.2077995,-0.48496225,0.135141521,-3.588551066,0.000332521,0.004508491,septin 6 [Source:MGI Symbol;Acc:MGI:1888939],protein_coding,X
ENSMUSG00000050382,Kif7,16576,245.0628933,-0.434065003,0.132742762,-3.269971153,0.001075585,0.011228592,kinesin family member 7 [Source:MGI Symbol;Acc:MGI:1098239],protein_coding,7
ENSMUSG00000050530,Fam171a1,269233,834.8874429,-0.428674735,0.122665841,-3.494654506,0.000474676,0.00590817,"family with sequence similarity 171, member A1 [Source:MGI Symbol;Acc:MGI:2442917]",protein_coding,2
ENSMUSG00000050541,Adra1b,11548,68.44499042,-2.129110334,0.4227728,-5.036062718,4.75E-07,1.99E-05,"adrenergic receptor, alpha 1b [Source:MGI Symbol;Acc:MGI:104774]",protein_coding,11
ENSMUSG00000050549,Fam241a,70617,202.7876378,1.057460766,0.263190679,4.017850365,5.87E-05,0.001132274,"family with sequence similarity 241, member A [Source:MGI Symbol;Acc:MGI:1917867]",protein_coding,3
ENSMUSG00000050565,Tor1aip2,240832,5967.808693,0.325658745,0.046895541,6.944343492,3.80E-12,6.88E-10,torsin A interacting protein 2 [Source:MGI Symbol;Acc:MGI:3582695],protein_coding,1
ENSMUSG00000050578,Mmp13,17386,940.3327392,4.91442509,0.753083463,6.525737627,6.77E-11,8.68E-09,matrix metallopeptidase 13 [Source:MGI Symbol;Acc:MGI:1340026],protein_coding,9
ENSMUSG00000050628,Ubald2,319370,2069.782846,0.740394215,0.151349937,4.891936053,9.98E-07,3.70E-05,UBA-like domain containing 2 [Source:MGI Symbol;Acc:MGI:1914635],protein_coding,11
ENSMUSG00000050663,Trhde,237553,15.23679425,-4.36479059,0.86025399,-5.073839402,3.90E-07,1.70E-05,TRH-degrading enzyme [Source:MGI Symbol;Acc:MGI:2384311],protein_coding,10
ENSMUSG00000050732,Vamp8,22320,1106.423967,0.162023359,0.055796318,2.903836037,0.003686212,0.029325367,vesicle-associated membrane protein 8 [Source:MGI Symbol;Acc:MGI:1336882],protein_coding,6
ENSMUSG00000050860,Phospho1,237928,482.3080187,0.876857249,0.158609766,5.528393805,3.23E-08,1.90E-06,"phosphatase, orphan 1 [Source:MGI Symbol;Acc:MGI:2447348]",protein_coding,11
ENSMUSG00000050896,Rtn4rl2,269295,495.727283,2.855171034,0.387471817,7.368719238,1.72E-13,4.14E-11,reticulon 4 receptor-like 2 [Source:MGI Symbol;Acc:MGI:2669796],protein_coding,2
ENSMUSG00000050908,Tvp23a,383103,441.7938736,-0.666288553,0.133061008,-5.007391444,5.52E-07,2.26E-05,trans-golgi network vesicle protein 23A [Source:MGI Symbol;Acc:MGI:3665441],protein_coding,16
ENSMUSG00000050914,Ankrd37,654824,57.50354168,1.50959525,0.337055774,4.478769881,7.51E-06,0.00020875,ankyrin repeat domain 37 [Source:MGI Symbol;Acc:MGI:3603344],protein_coding,8
ENSMUSG00000050953,Gja1,14609,3231.529674,0.666371801,0.176175855,3.782424098,0.000155308,0.002471089,"gap junction protein, alpha 1 [Source:MGI Symbol;Acc:MGI:95713]",protein_coding,10
ENSMUSG00000050965,Prkca,18750,2058.167483,-0.879665772,0.124229628,-7.080966019,1.43E-12,2.95E-10,"protein kinase C, alpha [Source:MGI Symbol;Acc:MGI:97595]",protein_coding,11
ENSMUSG00000051154,Commd3,12238,964.6591653,-0.36442593,0.088014017,-4.140544239,3.46E-05,0.000742801,COMM domain containing 3 [Source:MGI Symbol;Acc:MGI:88218],protein_coding,2
ENSMUSG00000051329,Nup160,59015,2755.499476,0.284320713,0.093754174,3.032619246,0.002424413,0.02111938,nucleoporin 160 [Source:MGI Symbol;Acc:MGI:1926227],protein_coding,2
ENSMUSG00000051359,Ncald,52589,282.9669056,-1.013510573,0.207674857,-4.880275766,1.06E-06,3.90E-05,neurocalcin delta [Source:MGI Symbol;Acc:MGI:1196326],protein_coding,15
ENSMUSG00000051379,Flrt3,71436,118.1972754,-1.635007772,0.508891032,-3.212883842,0.001314094,0.013176863,fibronectin leucine rich transmembrane protein 3 [Source:MGI Symbol;Acc:MGI:1918686],protein_coding,2
ENSMUSG00000051439,Cd14,12475,867.1446059,1.615116715,0.251148471,6.430923938,1.27E-10,1.54E-08,CD14 antigen [Source:MGI Symbol;Acc:MGI:88318],protein_coding,18
ENSMUSG00000051579,Tceal8,66684,2218.107428,-0.24301762,0.060450293,-4.020123099,5.82E-05,0.00112469,transcription elongation factor A (SII)-like 8 [Source:MGI Symbol;Acc:MGI:1913934],protein_coding,X
ENSMUSG00000051615,Rap2a,76108,1655.26692,-0.444874461,0.10915538,-4.075607259,4.59E-05,0.000925316,RAS related protein 2a [Source:MGI Symbol;Acc:MGI:97855],protein_coding,14
ENSMUSG00000051984,Sec31b,240667,22.71310904,-0.94923523,0.354195024,-2.679979013,0.007362678,0.04940626,Sec31 homolog B (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2685187],protein_coding,19
ENSMUSG00000052031,Tagap1,380608,1483.661184,0.240804229,0.073312356,3.284633606,0.001021151,0.010745272,T cell activation GTPase activating protein 1 [Source:MGI Symbol;Acc:MGI:1919786],protein_coding,17
ENSMUSG00000052214,Opa3,403187,1466.138033,0.347842703,0.071392995,4.872224532,1.10E-06,4.03E-05,optic atrophy 3 [Source:MGI Symbol;Acc:MGI:2686271],protein_coding,7
ENSMUSG00000052310,Slc39a1,30791,5292.852815,0.492348212,0.092710388,5.310604587,1.09E-07,5.47E-06,"solute carrier family 39 (zinc transporter), member 1 [Source:MGI Symbol;Acc:MGI:1353474]",protein_coding,3
ENSMUSG00000052331,Ankrd44,329154,427.2477886,-0.559712148,0.147171399,-3.803131267,0.000142879,0.002295444,ankyrin repeat domain 44 [Source:MGI Symbol;Acc:MGI:3045243],protein_coding,1
ENSMUSG00000052430,Bmpr1b,12167,64.29594681,1.13404096,0.282696675,4.011511497,6.03E-05,0.001157498,"bone morphogenetic protein receptor, type 1B [Source:MGI Symbol;Acc:MGI:107191]",protein_coding,3
ENSMUSG00000052504,Epha3,13837,3637.577873,-0.711173773,0.177629018,-4.003702667,6.24E-05,0.001184906,Eph receptor A3 [Source:MGI Symbol;Acc:MGI:99612],protein_coding,16
ENSMUSG00000052560,Cpne8,66871,658.1849005,0.870637054,0.15949812,5.458603851,4.80E-08,2.69E-06,copine VIII [Source:MGI Symbol;Acc:MGI:1914121],protein_coding,15
ENSMUSG00000052593,Adam17,11491,3713.151409,0.444730759,0.104374161,4.260927751,2.04E-05,0.000480944,a disintegrin and metallopeptidase domain 17 [Source:MGI Symbol;Acc:MGI:1096335],protein_coding,12
ENSMUSG00000052631,Sh2d6,71130,51.02712233,1.726537849,0.634234687,2.722238129,0.00648414,0.045091919,SH2 domain containing 6 [Source:MGI Symbol;Acc:MGI:1918380],protein_coding,6
ENSMUSG00000052698,Tln2,70549,493.6625057,-0.760200303,0.142521154,-5.333947148,9.61E-08,4.84E-06,talin 2 [Source:MGI Symbol;Acc:MGI:1917799],protein_coding,9
ENSMUSG00000052727,Map1b,17755,2213.19424,-0.718499631,0.219569081,-3.27231698,0.001066699,0.011162304,microtubule-associated protein 1B [Source:MGI Symbol;Acc:MGI:1306778],protein_coding,13
ENSMUSG00000052837,Junb,16477,3976.307319,1.037862796,0.22085423,4.699311384,2.61E-06,8.53E-05,jun B proto-oncogene [Source:MGI Symbol;Acc:MGI:96647],protein_coding,8
ENSMUSG00000052911,Lamb2,16779,5380.29802,-0.416209734,0.089350183,-4.658185594,3.19E-06,0.000101514,"laminin, beta 2 [Source:MGI Symbol;Acc:MGI:99916]",protein_coding,9
ENSMUSG00000052926,Rnaseh2a,69724,1048.730153,0.371391464,0.104788013,3.544217071,0.000393781,0.005158998,"ribonuclease H2, large subunit [Source:MGI Symbol;Acc:MGI:1916974]",protein_coding,8
ENSMUSG00000053040,Aph1c,68318,62.33265482,-0.771510467,0.276615658,-2.789106273,0.005285372,0.038691031,"aph1 homolog C, gamma secretase subunit [Source:MGI Symbol;Acc:MGI:1915568]",protein_coding,9
ENSMUSG00000053094,Tmem248,71667,2828.45422,0.243597202,0.073296754,3.323437763,0.000889153,0.009680255,transmembrane protein 248 [Source:MGI Symbol;Acc:MGI:1918917],protein_coding,5
ENSMUSG00000053113,Socs3,12702,2659.317848,0.880703439,0.17693449,4.977567898,6.44E-07,2.58E-05,suppressor of cytokine signaling 3 [Source:MGI Symbol;Acc:MGI:1201791],protein_coding,11
ENSMUSG00000053128,Rnf26,213211,1605.796927,0.214969822,0.067476303,3.185856569,0.001443261,0.014234286,ring finger protein 26 [Source:MGI Symbol;Acc:MGI:2388131],protein_coding,9
ENSMUSG00000053175,Bcl3,12051,1387.266142,1.382040088,0.156945676,8.805850073,1.30E-18,1.01E-15,B cell leukemia/lymphoma 3 [Source:MGI Symbol;Acc:MGI:88140],protein_coding,7
ENSMUSG00000053199,Arhgap20,244867,246.8227979,-1.895262703,0.318772796,-5.945497,2.76E-09,2.23E-07,Rho GTPase activating protein 20 [Source:MGI Symbol;Acc:MGI:2445175],protein_coding,9
ENSMUSG00000053291,Rab4b,19342,638.0619694,0.367382293,0.098615006,3.725419756,0.00019499,0.002978644,"RAB4B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105071]",protein_coding,7
ENSMUSG00000053470,Kdm3a,104263,4002.418021,0.514779767,0.117985937,4.363060368,1.28E-05,0.000330164,lysine (K)-specific demethylase 3A [Source:MGI Symbol;Acc:MGI:98847],protein_coding,6
ENSMUSG00000053580,Tanc2,77097,1478.593304,-0.735408543,0.124530528,-5.905447895,3.52E-09,2.75E-07,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 [Source:MGI Symbol;Acc:MGI:2444121]",protein_coding,11
ENSMUSG00000053647,Gper1,76854,16.19563614,-2.782733245,0.572068682,-4.864334186,1.15E-06,4.17E-05,G protein-coupled estrogen receptor 1 [Source:MGI Symbol;Acc:MGI:1924104],protein_coding,5
ENSMUSG00000053898,Ech1,51798,742.0312557,-0.437823528,0.132875651,-3.294986898,0.000984263,0.010406864,"enoyl coenzyme A hydratase 1, peroxisomal [Source:MGI Symbol;Acc:MGI:1858208]",protein_coding,7
ENSMUSG00000054000,Tusc1,69136,216.3729105,-0.542809789,0.145334911,-3.734889208,0.000187798,0.002890511,tumor suppressor candidate 1 [Source:MGI Symbol;Acc:MGI:2684283],protein_coding,4
ENSMUSG00000054203,Ifi205,226695,297.7418276,1.323097416,0.452223201,2.925761912,0.003436138,0.027804925,interferon activated gene 205 [Source:MGI Symbol;Acc:MGI:101847],protein_coding,1
ENSMUSG00000054408,Spcs3,76687,5648.150106,0.366351365,0.079627616,4.600807923,4.21E-06,0.00012806,signal peptidase complex subunit 3 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1923937],protein_coding,8
ENSMUSG00000054428,Atpif1,11983,2079.960691,-0.252965118,0.07552681,-3.349342038,0.000810037,0.008996932,ATPase inhibitory factor 1 [Source:MGI Symbol;Acc:MGI:1196457],protein_coding,4
ENSMUSG00000054509,Parp4,328417,1132.528003,0.241142513,0.085557161,2.818495966,0.004824922,0.036141756,"poly (ADP-ribose) polymerase family, member 4 [Source:MGI Symbol;Acc:MGI:2685589]",protein_coding,14
ENSMUSG00000054545,Ugt1a6a,94284,1613.981635,-0.634028254,0.132051937,-4.801355201,1.58E-06,5.51E-05,"UDP glucuronosyltransferase 1 family, polypeptide A6A [Source:MGI Symbol;Acc:MGI:2137698]",protein_coding,1
ENSMUSG00000054555,Adam12,11489,312.0706282,-1.355431261,0.403867025,-3.356132531,0.000790407,0.008822693,a disintegrin and metallopeptidase domain 12 (meltrin alpha) [Source:MGI Symbol;Acc:MGI:105378],protein_coding,7
ENSMUSG00000054619,Mettl7a1,70152,169.6687003,-0.75827453,0.262808012,-2.885279347,0.003910665,0.030717231,methyltransferase like 7A1 [Source:MGI Symbol;Acc:MGI:1916523],protein_coding,15
ENSMUSG00000054723,Vmac,106639,182.5459067,-0.814644426,0.201928396,-4.034323266,5.48E-05,0.001068182,vimentin-type intermediate filament associated coiled-coil protein [Source:MGI Symbol;Acc:MGI:2146912],protein_coding,17
ENSMUSG00000054728,Phactr1,218194,718.9935421,-0.951587756,0.291332612,-3.266327619,0.001089521,0.01134558,phosphatase and actin regulator 1 [Source:MGI Symbol;Acc:MGI:2659021],protein_coding,13
ENSMUSG00000054889,Dsp,109620,47.89652631,3.427607774,1.113206528,3.079040311,0.002076686,0.018823617,desmoplakin [Source:MGI Symbol;Acc:MGI:109611],protein_coding,13
ENSMUSG00000054967,Zfp647,239546,191.0726949,-0.478874823,0.119083426,-4.021338978,5.79E-05,0.00112054,zinc finger protein 647 [Source:MGI Symbol;Acc:MGI:3052806],protein_coding,15
ENSMUSG00000055030,Sprr2e,20759,12.88017531,2.307808768,0.804412444,2.868937181,0.004118536,0.031937396,small proline-rich protein 2E [Source:MGI Symbol;Acc:MGI:1330346],protein_coding,3
ENSMUSG00000055116,Arntl,11865,709.5880968,0.253277804,0.093495502,2.708983852,0.006748962,0.046371903,aryl hydrocarbon receptor nuclear translocator-like [Source:MGI Symbol;Acc:MGI:1096381],protein_coding,7
ENSMUSG00000055322,Tns1,21961,2680.209741,-0.571680103,0.197230593,-2.898536653,0.003749085,0.029682503,tensin 1 [Source:MGI Symbol;Acc:MGI:104552],protein_coding,1
ENSMUSG00000055401,Fbxo6,50762,711.3881484,0.362611351,0.123426891,2.937863444,0.003304826,0.02682454,F-box protein 6 [Source:MGI Symbol;Acc:MGI:1354743],protein_coding,4
ENSMUSG00000055435,Maf,17132,1103.900231,-1.221825081,0.242429771,-5.039913531,4.66E-07,1.96E-05,avian musculoaponeurotic fibrosarcoma oncogene homolog [Source:MGI Symbol;Acc:MGI:96909],protein_coding,8
ENSMUSG00000055447,Cd47,16423,5383.127041,0.38343039,0.127218796,3.013944487,0.00257875,0.022084936,"CD47 antigen (Rh-related antigen, integrin-associated signal transducer) [Source:MGI Symbol;Acc:MGI:96617]",protein_coding,16
ENSMUSG00000055485,Soga1,320706,1732.161356,-0.459300939,0.108057905,-4.250507553,2.13E-05,0.000500751,"suppressor of glucose, autophagy associated 1 [Source:MGI Symbol;Acc:MGI:2444575]",protein_coding,2
ENSMUSG00000055561,Spink5,72432,19.87210441,1.70431524,0.632489334,2.694614989,0.007047001,0.047896392,"serine peptidase inhibitor, Kazal type 5 [Source:MGI Symbol;Acc:MGI:1919682]",protein_coding,18
ENSMUSG00000055707,Klhl26,234378,1066.526902,-0.419994013,0.109597584,-3.832146634,0.00012703,0.002107485,kelch-like 26 [Source:MGI Symbol;Acc:MGI:2443079],protein_coding,8
ENSMUSG00000055799,Tcf7l1,21415,968.7625716,-0.745279882,0.118734626,-6.276853748,3.45E-10,3.51E-08,"transcription factor 7 like 1 (T cell specific, HMG box) [Source:MGI Symbol;Acc:MGI:1202876]",protein_coding,6
ENSMUSG00000055862,Izumo4,71564,228.4120583,-0.745763186,0.18643192,-4.000190439,6.33E-05,0.00119404,IZUMO family member 4 [Source:MGI Symbol;Acc:MGI:1918814],protein_coding,10
